"","loc","lon","lat"
"572","Hannibal , MO",-91.3584816,39.7083789
"573","Clayton , MO",-90.3237263,38.6425518
"574","Pasco , WA",-119.0922316,46.2305049
"575","Burbank , CA",-118.3089661,34.1808392
"576","Auburn , AL",-85.4807825,32.6098566
"577","Harrison , GA",-82.7251364,32.8262697
"578","Gerry , NY",-79.2486576,42.1933915
"579","Streator , IL",-88.835352,41.1208668
"580","Senoia , GA",-84.5538165,33.3023411
"581","Methuen , MA",-71.1908924,42.7262016
"582","Lincoln , NE",-96.7025955,40.813616
"583","Guilford , CT",-72.674364,41.288906
"584","Swanton , OH",-83.8910534,41.5886629
"585","Freeport , TX",-95.3596617,28.9541368
"586","Angleton , TX",-95.4318847,29.16941
"587","Rankin , PA",-79.879216,40.412569
"588","Dallas City , PA",-78.5555794,41.9408969
"589","Earlville , IL",-88.9220265,41.5894754
"590","Newark , NJ",-74.1723667,40.735657
"591","St. Marys , PA",-78.5609398,41.4273738
"592","Pittsfield , MA",-73.2453824,42.4500845
"593","St. Helena , CA",-122.4703868,38.5052429
"594","Waco , TX",-97.1466695,31.549333
"595","Mount Gilead , OH",-82.8274014,40.5492265
"596","Huntington , NY",-73.425676,40.8681539
"597","Huntingdon , PA",-78.0102813,40.4847959
"598","Des Moines , IA",-93.6249593,41.5868353
"599","Greenwich , CT",-73.6281964,41.0262417
"600","Bellville , TX",-96.2571858,29.9502253
"601","Starkville , MS",-88.8183872,33.4503998
"602","Ada , OK",-96.6783449,34.774531
"603","Greenwood , NY",-77.6483236,42.13507
"604","Oceanside , CA",-117.3794834,33.1958696
"605","Mount Sherman , KY",-85.6687908,37.4529773
"606","South Weymouth , MA",-70.9494899,42.1751002
"607","Oneonta , NY",-75.0637746,42.4528571
"608","Pensacola , FL",-87.2169149,30.421309
"609","Madison , TN",-86.7143516,36.2562002
"610","Rockford , IL",-89.0939952,42.2711311
"611","Lewiston , NY",-79.0358782,43.1725552
"612","Kahoka , MO",-91.7196088,40.4203184
"613","Wausau , WI",-89.6301221,44.9591352
"614","Dayton , OH",-84.1916069,39.7589478
"615","Britton , MI",-83.8310513,41.9867114
"616","Nacogdoches , TX",-94.6554874,31.6035129
"617","Farmington , NH",-71.065062,43.3897609
"618","Laredo , TX",-99.5075519,27.5035613
"619","Crow Wing County , MN",-94.1401699,46.5957987
"620","Cornwall , IL",-90.0186555,41.3811562
"621","Long Island City , NY",-73.9485424,40.744679
"622","Jacksonville , TX",-95.2705042,31.963778
"623","Niagara Falls , NY",-79.0377388,43.0962143
"624","Euclid , OH",-81.5267873,41.5931049
"625","Framingham , MA",-71.4161565,42.279286
"626","Yreka , CA",-122.6344709,41.7354186
"627","Mardela Springs , MD",-75.7590991,38.4598391
"628","Atkins , AR",-92.9365581,35.2464719
"629","Waukegan , IL",-87.8447938,42.3636331
"630","Elwood , MO",-93.4312077,37.2277807
"631","Donelson , TN",-86.6743779,36.1698932
"632","Binghamton , NY",-75.9179738,42.0986867
"633","Viola , WI",-90.668186,43.5060862
"634","Hurley , SD",-97.0892202,43.2830402
"635","Hinsdale , IL",-87.9370052,41.8008642
"636","Kennesaw , GA",-84.6154897,34.0234337
"637","Granite Quarry , NC",-80.4467263,35.6123617
"638","East Haven , CT",-72.8684565,41.2841687
"639","Sandy Spring , MD",-77.0262286,39.1495278
"640","Noble , OK",-97.394753,35.1392357
"641","Cannel City , KY",-83.2740667,37.7900892
"642","Clinton , NC",-78.3233325,34.9979453
"643","Buckner , AR",-93.4360073,33.3584581
"644","Juneau , AK",-134.4197221,58.3019444
"645","Dayton , KY",-84.4727197,39.1128377
"646","New Alsace , IN",-85.0030126,39.2339422
"647","Wichita , KS",-97.330053,37.6871761
"648","Bryan , OH",-84.5524508,41.4747732
"649","Roseville , CA",-121.2880059,38.7521235
"650","North Brookfield , MA",-72.08504,42.2685574
"651","Covington , KY",-84.5085536,39.0836712
"652","Fairfield , CA",-122.0405151,38.2491956
"653","East Cleveland , OH",-81.5790137,41.5331066
"654","LaSalle , IL",-89.0418249,41.3621503
"655","Greenfield , MA",-72.5994104,42.587915
"656","Elliott , PA",-80.0395205,40.4401849
"657","Antigo , WI",-89.1523353,45.140245
"658","Peru , IN",-86.0688811,40.7536528
"659","Evanston , IL",-87.6876969,42.0450722
"660","Carson City , NV",-119.7674034,39.1637984
"661","Neptune , NJ",-74.0386271,40.2091219
"662","Green Bay , WI",-88.0132958,44.5133188
"663","NA , PA",-96.0695145,35.7424675
"664","Natchitoches , LA",-93.0862749,31.7607195
"665","Parkersburg , WV",-81.5615135,39.2667418
"666","Mount Vernon , IL",-88.9031201,38.3172714
"667","Brighton , IL",-90.1406643,39.0397688
"668","Clarence , NY",-78.5770812,42.982216
"669","Pleasant Village , PA",-78.3979721,40.4911585
"670","Santa Maria , CA",-120.4357191,34.9530337
"671","Gary , WV",-81.5501063,37.3637253
"672","Ridgewood , NJ",-74.1165313,40.9792645
"673","Merrimac , MA",-71.0005509,42.8340582
"674","Kenosha , WI",-87.8211854,42.5847425
"675","Elizabeth , NJ",-74.2107006,40.6639916
"676","Phillipsburg , NJ",-75.1901761,40.6937099
"677","Losantville , IN",-85.1827432,40.024213
"678","South Laguna , CA",-117.7431097,33.5005827
"679","Huntsville , AR",-93.7413032,36.086187
"680","Kalamazoo , MI",-85.5872286,42.2917069
"681","Oak Park , IL",-87.7845025,41.8850317
"682","Mumford , NY",-77.8602856,42.9928396
"683","Cobden , MN",-94.8488756,44.2863491
"684","Lincoln , CA",-121.2930079,38.891565
"685","London , OH",-83.4482529,39.8864493
"686","Aberdeen , WA",-123.8157218,46.9753708
"687","Wilkinsburg , PA",-79.8819942,40.4417355
"688","Lompoc , CA",-120.4579409,34.6391501
"689","Newark , CA",-122.0383968,37.5299765
"690","Lubbock , TX",-101.8551665,33.5778631
"691","Alliance , OH",-81.1059309,40.9153362
"692","Millsboro , DE",-75.2913018,38.5915023
"693","Chattanooga , OH",-84.7849627,40.6369912
"694","Miami Beach , FL",-80.1300455,25.790654
"695","Hubbard , OR",-122.8078717,45.1823423
"696","Ashtabula , OH",-80.7898089,41.8650534
"697","Colusa , CA",-122.0094175,39.2143343
"698","Nelson , IL",-89.6017722,41.7964208
"699","Dublin , IN",-85.2088541,39.8122686
"700","Akron , OH",-81.5190053,41.0814447
"701","Greenbrae , CA",-122.5252604,37.9476326
"702","Rockville Centre , NY",-73.6412406,40.6587138
"703","Franklinton , NC",-78.4580543,36.1018163
"704","Hellier , KY",-82.4712631,37.2876074
"705","Plainfield , NJ",-74.4073736,40.6337136
"706","Las Vegas , NV",-115.1398296,36.1699412
"707","Erie , PA",-80.085059,42.1292241
"708","Tarzana , CA",-118.5506158,34.1494848
"709","Hoboken , NJ",-74.0323626,40.7439905
"710","Perryville , MO",-89.8612196,37.7242202
"711","Lebanon , OR",-122.9070339,44.5365119
"712","Waterloo , OR",-122.8253658,44.4940121
"713","Hobart , IN",-87.2550353,41.5322592
"714","Tarpon Springs , FL",-82.7567679,28.1461248
"715","Smithtown , NY",-73.2006687,40.8559314
"716","French Lick , IN",-86.6199914,38.5489431
"717","Bradford , OH",-84.4307831,40.1322719
"718","Taunton , MA",-71.0897674,41.900101
"719","Pocahontas , IA",-94.6691467,42.7355299
"720","Rickman , TN",-85.3755267,36.2625616
"721","Diamond , IN",-87.1661261,39.6114296
"722","Nanticoke , PA",-76.004923,41.2053599
"723","Monroe , IN",-84.9369111,40.7450468
"724","Grantville , KS",-95.562358,39.0844676
"725","Corona , CA",-117.5664384,33.8752935
"726","Spencer , MA",-71.9922867,42.2439682
"727","Stillman Valley , IL",-89.1792706,42.1072475
"728","Aurora , CO",-104.8319195,39.7294319
"729","Stephenville , TX",-98.2022633,32.2206958
"730","Orrville , OH",-81.7640212,40.8436663
"731","Elmira , NY",-76.8077338,42.0897965
"732","Pontiac , MI",-83.2910468,42.6389216
"733","Mount Olive , IL",-89.7273148,39.072269
"734","Edwardsville , IL",-89.953157,38.8114364
"735","Adamsburg , PA",-79.6561538,40.3117361
"736","Houtzdale , PA",-78.3511289,40.825059
"737","Belvidere , IL",-88.8442674,42.2639098
"738","Montgomery City , MO",-91.5048844,38.9775406
"739","Conway Springs , KS",-97.6422723,37.3902975
"740","Waynesboro , PA",-77.5777692,39.755927
"741","Winthrop , ME",-69.9769721,44.3050332
"742","Jackson , MS",-90.1848103,32.2987573
"743","Sandusky , OH",-82.7116821,41.4561754
"744","San Mateo , CA",-122.3255254,37.5629917
"745","Salix , IA",-96.2878044,42.3083253
"746","Leesville , OH",-81.2120494,40.4517317
"747","Bowling Green , KY",-86.4808043,36.9685219
"748","Ozark , MO",-93.2060163,37.0208865
"749","Luther , OK",-97.195588,35.6617259
"750","Warsaw , KY",-84.9016151,38.7833963
"751","Clifton Heights , PA",-75.2962972,39.9292791
"752","Mount Airy , NC",-80.6072858,36.4993007
"753","Amarillo , TX",-101.8312969,35.2219971
"754","Gary , IN",-87.3371523,41.6020403
"755","Columbia , MS",-89.8354283,31.2524566
"756","Carrollton , TX",-96.8899636,32.9756415
"757","Middletown , OH",-84.3982763,39.5150576
"758","Enterprise , OK",-95.3799746,35.2298196
"759","Cushing , OK",-96.76697,35.9850639
"760","Landrus , PA",-77.2060845,41.6422951
"761","Paintsville , KY",-82.8071054,37.8145384
"762","Bradford , MA",-71.0780044,42.768643
"763","Portsmouth , OH",-82.9976742,38.7317431
"764","Ansted , WV",-81.0995479,38.1362201
"765","Somerville , MA",-71.0994968,42.3875968
"766","Minneapolis , MN",-93.2650108,44.977753
"767","De Soto , MO",-90.5559912,38.1333764
"768","Bonham , TX",-96.1783111,33.5773275
"769","Anaheim , CA",-117.9143012,33.8365932
"770","Souderton , PA",-75.3251759,40.3117706
"771","Del Rio , TX",-100.8958674,29.3708857
"772","Texarkana , TX",-94.0476882,33.425125
"773","Waurika , OK",-97.997536,34.1670371
"774","Corinth , MS",-88.5222702,34.9342548
"775","Deming , NM",-107.7586404,32.2686981
"776","Canaan , CT",-73.3001233,41.9640877
"777","Bridgeport , OH",-80.7400827,40.0697947
"778","Los Gatos , CA",-121.9623751,37.2358078
"779","Clarkton , MO",-89.9670353,36.4517276
"780","Dover-Foxcroft , ME",-69.2270821,45.1833421
"781","Fond du Lac , WI",-88.4470508,43.7730448
"782","Penfield , PA",-78.5755791,41.2083932
"783","Wisconsin Rapids , WI",-89.8173465,44.3835763
"784","Columbia , SC",-81.0348144,34.0007104
"785","Norfolk , VA",-76.2858726,36.8507689
"786","Tallahassee , FL",-84.2807329,30.4382559
"787","Manatee , FL",-82.345189,27.4799195
"788","Girard , OH",-80.7014662,41.1539465
"789","Bettsville , OH",-83.2357552,41.2464423
"790","Adair , OK",-95.2713584,36.4367575
"791","Mansfield , LA",-93.7001819,32.0376629
"792","Beaufort , SC",-80.6698286,32.4315813
"793","Hamtramck , MI",-83.0496438,42.3928151
"794","Seneca Falls , NY",-76.7966215,42.9106219
"795","Pasadena , CA",-118.1445155,34.1477849
"796","Canton , OH",-81.378447,40.7989473
"797","Harrisonburg , VA",-78.8689155,38.4495688
"798","Cedar Rapids , IA",-91.6656232,41.9778795
"799","Lawrenceburg , IN",-84.8499504,39.090891
"800","Flint Hill , MO",-90.8612442,38.8550506
"801","Staunton , VA",-79.0716958,38.149576
"802","Kirkwood , MO",-90.406785,38.5833862
"803","Bloomsburg , PA",-76.4549457,41.003698
"804","Dalton , GA",-84.9702228,34.7698021
"805","Reamsville , KS",-98.8670218,39.930013
"806","Oak Lawn , IL",-87.7479528,41.719978
"807","Oakland , IA",-95.3957997,41.3094375
"808","St. Louis Park , MN",-93.3702186,44.9597376
"809","Putnam , CT",-71.8689917,41.9046012
"810","Arlington Heights , IL",-87.9806265,42.0883603
"811","Maryvale , IL",-89.9572444,38.7244997
"812","Northampton , MA",-72.6412013,42.3250896
"813","Dandridge , TN",-83.4148895,36.0153693
"814","Jackson , AL",-87.8944435,31.5090521
"815","Center Point , AR",-93.9476887,34.0265019
"816","Mahanoy City , PA",-76.1416033,40.8125881
"817","Ashland , PA",-76.3457825,40.7817542
"818","Hickory Grove , SC",-81.4164751,34.9831881
"819","Mississippi City , MS",-89.0438889,30.381667
"820","Wheaton , IL",-88.1070127,41.8661403
"821","Booneville , MS",-88.5667036,34.6581596
"822","Kennewick , WA",-119.119948,46.2086683
"823","Denmark , TN",-89.003952,35.5328545
"824","Wallace , NC",-77.9952628,34.735724
"825","Ione , CA",-120.9327177,38.3526912
"826","Greenhill , IN",-87.1110253,40.4133097
"827","Mariemont , OH",-84.3743841,39.14506
"828","Uvalde , TX",-99.7861679,29.2096836
"829","Doe Run , MO",-90.4975884,37.7427936
"830","Mocksville , NC",-80.5614494,35.8940263
"831","Lynchburg , VA",-79.1422464,37.4137536
"832","Monroeville , AL",-87.3247077,31.5279399
"833","Bernice , LA",-92.6579295,32.8220876
"834","La Mesa , CA",-117.0230839,32.7678287
"835","El Cajon , CA",-116.9625269,32.7947731
"836","Samantha , AL",-87.6052856,33.422337
"837","La Porte , IN",-86.7227195,41.611143
"838","Lebanon , OH",-84.2029922,39.4353373
"839","Panorama City , CA",-118.442425,34.227617
"840","Coalinga , CA",-120.3601496,36.139678
"841","Jacobstown , NJ",-74.583211,40.0759461
"842","Marquette , MI",-87.3953713,46.5436199
"843","Irvington , NJ",-74.2286435,40.7263249
"844","Ruston , LA",-92.637927,32.5232053
"845","Spartanburg , SC",-81.9320482,34.9495672
"846","Bloomfield , NJ",-74.1854209,40.8067546
"847","Bayonne , NJ",-74.1143091,40.6687141
"848","Marion , IL",-88.9331256,37.7306054
"849","Redding , CA",-122.3916754,40.5865396
"850","Huntsville , AL",-86.5861037,34.7303688
"851","Carmichael , CA",-121.3282843,38.617127
"852","Hawthorne , NV",-118.624578,38.5246441
"853","Hodge , LA",-92.7331928,32.2756312
"854","New Gretna , NJ",-74.451151,39.5923148
"855","Crockett , CA",-122.2130236,38.0524208
"856","New Britain , CT",-72.7795419,41.6612104
"857","Houlton , ME",-67.8402316,46.1261806
"858","Oglesby , IL",-89.0595266,41.2953126
"859","Paso Robles , CA",-120.6545022,35.6368759
"860","Milwaukee , WI",-87.9064736,43.0389025
"861","Franklin , MA",-71.396725,42.0834313
"862","Livingston , MT",-110.5599556,45.6614105
"863","Harvey , IL",-87.6467131,41.6100344
"864","Germantown , KY",-83.9646491,38.654795
"865","Lutcher , LA",-90.6989797,30.0404796
"866","Park Ridge , IL",-87.8406192,42.0111412
"867","Fall River , MA",-71.1550451,41.7014912
"868","Winfield , IL",-88.1609031,41.8616956
"869","McDonough , GA",-84.1468616,33.4473361
"870","Kingston , IN",-85.3883005,39.3789387
"871","Bedford , TX",-97.1430671,32.844017
"872","Hanford , CA",-119.6456844,36.3274502
"873","Wilmington , NC",-77.8868117,34.2103894
"874","Brunswick , GA",-81.4914894,31.1499528
"875","Parkin , AR",-90.5545418,35.2671968
"876","Bridgeview , IL",-87.8042216,41.7500323
"877","Gainesville , FL",-82.3248262,29.6516344
"878","Romeo , MI",-83.0129874,42.802808
"879","Glendora , CA",-117.865339,34.1361187
"880","New Freedom , PA",-76.7013609,39.7378811
"881","Bath , NY",-77.3177577,42.3370164
"882","Humble , TX",-95.2621553,29.9988312
"883","Harbor City , CA",-118.2965084,33.7906551
"884","Norwood , MA",-71.1989695,42.1943909
"885","Wanette , OK",-97.0325225,34.9620224
"886","Paragould , AR",-90.4973286,36.0584021
"887","Greenup , IL",-88.1633719,39.2478159
"888","Keystone , WV",-81.450937,37.4148369
"889","Laytonville , CA",-123.4827942,39.6882116
"890","Proctor , VT",-73.0356641,43.6606225
"891","Amsterdam , NY",-74.190356,42.9377453
"892","Millersburg , PA",-76.9608103,40.5395289
"893","Freeport , PA",-79.6847703,40.6739543
"894","Potts Camp , MS",-89.3053523,34.6462101
"895","West Middletown , PA",-80.4272882,40.2428487
"896","St. Clair , IL",-89.9253233,38.400812
"897","Bellevue , WA",-122.2015159,47.6101497
"898","Hortonville , IN",-88.6381615,44.334705
"899","Alba , MO",-94.4174489,37.2383894
"900","Cassville , MO",-93.8688109,36.6770111
"901","Liberty , MO",-94.4191177,39.2461138
"902","Granite City , IL",-90.1487199,38.7014389
"903","Morris , IL",-88.4211785,41.357254
"904","San Manuel , AZ",-110.6309289,32.5997933
"905","Freehold , NJ",-74.3000878,40.2136754
"906","Mount Holly , NJ",-74.7879393,39.9931438
"907","Charlotte , NC",-80.8431267,35.2270869
"908","Choctaw , AR",-92.4398796,35.5275777
"909","Brownsville , TN",-89.262291,35.5939671
"910","Brady's Bend , PA",-79.6389821,40.9843831
"911","Muskogee , OK",-95.3696909,35.7478769
"912","Athens , GA",-83.357567,33.9519347
"913","Medford , MA",-71.1061639,42.4184296
"914","Parsons , KS",-95.2610838,37.3403384
"915","Greenwood , AR",-94.2557663,35.2156489
"916","Agenda , KS",-97.4317035,39.7077797
"917","Grafton , MA",-71.6856236,42.2070391
"918","Bloomington , IN",-86.5263857,39.165325
"919","Covina , CA",-117.8903397,34.0900091
"920","Glen Ridge , NJ",-74.2037566,40.805378
"921","Asheville , NC",-82.5514869,35.5950581
"922","Wolf Creek , IL",-89.052853,37.6267172
"923","Salisbury , NC",-80.4742261,35.6709727
"924","Ro Ellen , TN",-89.2814595,36.0236824
"925","Franklin , VA",-76.9224608,36.6776507
"926","Lewiston , PA",-77.571382,40.5992395
"927","Elmhurst , NY",-73.8801301,40.737975
"928","Jacksonville , IL",-90.2290098,39.733936
"929","Elmer , NJ",-75.1701819,39.5951147
"930","Waterbury , CT",-73.0514965,41.5581525
"931","Mercer , PA",-80.2397852,41.2270025
"932","Champaign , IL",-88.2433829,40.1164204
"933","Braceville , IL",-88.2647833,41.2269765
"934","Big Rock , TN",-87.760019,36.5806054
"935","Spokane , WA",-117.4260465,47.6587802
"936","Coldwater , KS",-99.3267808,37.2689131
"937","Douglas , MA",-71.739379,42.0543449
"938","Greenbrier , AR",-92.387655,35.2339712
"939","Sulphur Springs , TX",-95.6010668,33.1384479
"940","Waynesboro , MS",-88.6461465,31.674883
"941","Florence , AL",-87.677251,34.79981
"942","Garberville , CA",-123.7949199,40.1000828
"943","Catskill , NY",-73.8645734,42.2173102
"944","Warner Robins , GA",-83.624201,32.6130007
"945","Grand Saline , TX",-95.7094069,32.6734636
"946","Mission Hills , CA",-118.4688776,34.2722582
"947","Trenton , NJ",-74.759717,40.2205824
"948","Snow Camp , NC",-79.4300199,35.8934716
"949","Virginia Beach , VA",-75.977985,36.8529263
"950","Tullahoma , TN",-86.2094342,35.3620235
"951","Spangler , PA",-78.7727686,40.6421867
"952","Loyal , OK",-98.1208963,35.9711501
"953","Carlisle , PA",-77.2002745,40.2010241
"954","Broken Bow , OK",-94.7391045,34.0292764
"955","Belleville , IL",-89.9839935,38.5200504
"956","Albany , GA",-84.155741,31.5785074
"957","Decatur , AL",-86.9833417,34.6059253
"958","Utica , NY",-75.232664,43.100903
"959","Galesville , WI",-91.3490376,44.0816282
"960","La Harpe , KS",-95.2991465,37.9169804
"961","Crossville , TN",-85.0269014,35.9489566
"962","Coder , PA",-79.1133707,41.1447862
"963","Glen Dale , WV",-80.7542054,39.9478531
"964","Lawrenceville , VA",-77.8469374,36.7576469
"965","Rolla , MO",-91.7715303,37.948544
"966","Fort Worth , TX",-97.3307658,32.7554883
"967","Paradise Valley , AZ",-111.9426452,33.5311541
"968","Eustis , FL",-81.6853534,28.8527675
"969","Wadesboro , NC",-80.0767266,34.9682097
"970","Greenville , NC",-77.3663538,35.612661
"971","Marthaville , LA",-93.3965629,31.7387778
"972","Saffordville , KS",-96.3927797,38.4000138
"973","Everett , MA",-71.0536625,42.40843
"974","Refugio , TX",-97.2752704,28.3052838
"975","Gordonsville , TN",-85.9296488,36.1726305
"976","Friendship , OH",-83.0937883,38.6978541
"977","Remus , MI",-85.1454554,43.5965285
"978","Batavia , IL",-88.3125738,41.8500284
"979","Scotia , CA",-124.1008808,40.4823572
"980","Natoma , CA",-121.1813362,38.6549041
"981","Winter Garden , FL",-81.5861847,28.5652787
"982","St. Amant , LA",-90.868986,30.2246409
"983","Dorris , CA",-121.91806,41.9673696
"984","Astoria , NY",-73.9234619,40.7643574
"985","Dublin , VA",-80.6853433,37.1056784
"986","Warrensburg , MO",-93.7360498,38.7627893
"987","Cape Girardeau , MO",-89.5181476,37.3058839
"988","Lansingburgh , NY",-73.6695624,42.7845222
"989","La Grange , IL",-87.8692254,41.8050314
